,Date,Item SKU Code,Sale,month,day_of_week
778,2021-03-04 00:00:00,TLPQP6ZFBZTMGVBCTQGJ3BPBGTWBVEP,10,3,3
779,2021-03-04 00:00:00,TLPQP0KWMN9M52J88VF1PZHPSK6LEZ8,10,3,3
780,2021-03-04 00:00:00,TLPQPELQMN65G6BCGJGJNC5X1LPCHLC,5,3,3
781,2021-03-04 00:00:00,TLPQH1XE016HBDBQQ14ZLY88WQQMSVX,7,3,3
782,2021-03-04 00:00:00,TLCUSL0TXLQXZXPQL7GBZXK3KR1K0EK,2,3,3
783,2021-03-04 00:00:00,TLPPF4483TWEKG5QRXZTNJF1XYZKGFG,3,3,3
784,2021-03-04 00:00:00,TLPQPBVZNL46V6FCNQG4WR5GDQGZXG6,9,3,3
785,2021-03-04 00:00:00,TLPPO6SB0NL69NSC99FK8WGY84PJ0HX,14,3,3
786,2021-03-04 00:00:00,TLPPO1PGBN3Z2G5QLMGV8X8BFXMPKDW,18,3,3
787,2021-03-04 00:00:00,TLCUSNGZDZVFNTPQYMZX92HYEGLSC0D,2,3,3
788,2021-03-04 00:00:00,TLCUSBQV482Z79TDSSGXBJELX2JSHZQ,30,3,3
789,2021-03-04 00:00:00,TLPQPKSR4472055CDMGNGYLN7FDQB42,8,3,3
790,2021-03-04 00:00:00,TLPQP7ZZGDEC8D5CBJZC76C3ZHVRVBF,22,3,3
791,2021-03-04 00:00:00,TLPPL494BZT71DPQ9TZQ6ZRSP5SDW6H,3,3,3
792,2021-03-04 00:00:00,TLPQP07CLEQQHEMD544S7BWBJXRSYXH,3,3,3
793,2021-03-04 00:00:00,TLPPOXTJEHXKN5BC9M4H914DPNXYDCQ,2,3,3
794,2021-03-04 00:00:00,TLPQP2KFMBKSMHQD5DGXC1K93569953,12,3,3
795,2021-03-04 00:00:00,TLCUSXWGMCSRY35DPHZML75FV3GZPJ9,1,3,3
796,2021-03-05 00:00:00,TLPBRX3F4YJF8VPQNKZTK3HLTTZS560,1,3,4
797,2021-03-05 00:00:00,TLPGRKHK5WJGRLF81GZTL2XJ094M96F,2,3,4
798,2021-03-05 00:00:00,TLPUG1P5FPS2P2BC0PF2HQK44W7PBW6,5,3,4
799,2021-03-05 00:00:00,TLPBUEJ0S1KKTLPDBZZWDZ3KM2T52C5,1,3,4
800,2021-03-05 00:00:00,TLPPL494BZT71DPQ9TZQ6ZRSP5SDW6H,4,3,4
801,2021-03-05 00:00:00,TLPUG1YN4VKHXZFQNYF5QNMVWDR0CJZ,24,3,4
802,2021-03-05 00:00:00,TLPBUE61B4G099SC7CZQKGRXHRBHTC0,1,3,4
803,2021-03-05 00:00:00,TLPUG64KV45ZFWSCKL4P6NT8CFB6EYZ,35,3,4
804,2021-03-05 00:00:00,TLPZZKZ7P61V0TXCE3G31L6TYBML56S,5,3,4
805,2021-03-05 00:00:00,TLPYIZ0NSH6FNEV8Z3ZH4W2NDMHQ9T4,1,3,4
806,2021-03-05 00:00:00,TLEVG78FV1Q8TBMCJ0Z21SYCXRKC4MF,2,3,4
807,2021-03-05 00:00:00,TLPGFK189X81V9XCMXGKMHWX3FCFYZ8,13,3,4
808,2021-03-05 00:00:00,TLPQP0KWMN9M52J88VF1PZHPSK6LEZ8,7,3,4
809,2021-03-05 00:00:00,TLPUG15HC24LNLBCZ64KS44VX8FWPE1,3,3,4
810,2021-03-05 00:00:00,TLPBRK6PQDWXSGXCVMFTJE14EWBMYW5,5,3,4
811,2021-03-05 00:00:00,TLPICFLP930Y5PQDKEZC7HL7420BRF6,2,3,4
812,2021-03-05 00:00:00,TLPZJGZ7VWZ6ZWFD5FZCS5EVDDYD32Y,22,3,4
813,2021-03-05 00:00:00,TLPNNZDX0Y38S6Z8KD4TZC0E7KR4KY2,160,3,4
814,2021-03-05 00:00:00,TLPZJ65PD2CGKXQ8G6FT2ZFX8ZZS1CW,19,3,4
815,2021-03-05 00:00:00,TLPBRKLLHP0ZVZF8QVFYEVHJV3LS3KT,2,3,4
816,2021-03-05 00:00:00,TLKOTE2MFS2WP8B8XTGV8V9DDFMQPFB,2,3,4
817,2021-03-05 00:00:00,TLPIC7MT03BH0LQCGN4T01G74N1EXY8,2,3,4
818,2021-03-05 00:00:00,TLPYX2YSLB8NWPXCYLZP4KXC6S6SMJ7,1,3,4
819,2021-03-05 00:00:00,TLCUSBQV482Z79TDSSGXBJELX2JSHZQ,28,3,4
820,2021-03-05 00:00:00,TLPIC7214ZW8WRBDYFZTZ0BB79G0N75,1,3,4
821,2021-03-05 00:00:00,TLPIC23HKXXZS8PDD04ZN6XY8DX83SZ,1,3,4
822,2021-03-05 00:00:00,TLPBRLG395S287PCZTF3X9DCVWLV7CJ,4,3,4
823,2021-03-05 00:00:00,TLPHXKLH2RQNR2PD4HZGPVXD00M94MB,16,3,4
824,2021-03-05 00:00:00,TLPQP2KFMBKSMHQD5DGXC1K93569953,10,3,4
825,2021-03-05 00:00:00,TLPHGXG9JPK0CS0CKYF06Z3X9ZJM83H,24,3,4
826,2021-03-05 00:00:00,TLEVG7DM78X59QZ8MRG27FVF8NQNV7R,1,3,4
827,2021-03-05 00:00:00,TLPGRNDJT2EMFKTCB8GHB7L9M7ZSMM9,1,3,4
828,2021-03-05 00:00:00,TLPBRL348L3WXVT8RPZF734EDE4QYD4,4,3,4
829,2021-03-05 00:00:00,TLPYIM8TG0JC1EZQ24ZFB11KHJGH0JP,13,3,4
830,2021-03-05 00:00:00,TLPUGLQM2MNH5VJQCM4ZLCYRG2FCSMZ,11,3,4
831,2021-03-05 00:00:00,TLPFYEKYZGF1Q5M81QGJ4CGB79JXJSS,3,3,4
832,2021-03-05 00:00:00,TLPCFXER02DFWSVDDKFCXTR56G4JPD9,55,3,4
833,2021-03-05 00:00:00,TLPPF4483TWEKG5QRXZTNJF1XYZKGFG,5,3,4
834,2021-03-05 00:00:00,TLPONM2XY3MMGGV81PZ6DBMETWP6JYK,3,3,4
835,2021-03-05 00:00:00,TLPEZBQPD1WMGKJDLG4FC94YJ0124JN,4,3,4
836,2021-03-05 00:00:00,TLPCIE068BK15DCD1FFNNRBH5QYLV2H,2,3,4
837,2021-03-05 00:00:00,TLPEZ2G77B2WD8MC0BZ05769V46G5YL,1,3,4
838,2021-03-05 00:00:00,TLPPC1CVJTE71BQ8FYFKSHLT04ZTVP5,2,3,4
839,2021-03-05 00:00:00,TLPYI0723SHT5VPD8KF0PTPHPPLJYK8,1,3,4
840,2021-03-05 00:00:00,TLPCK44CMRP94WZ8TCGNYDCVLZFVC0E,12,3,4
841,2021-03-05 00:00:00,TLPEPLKQ0NRJR9Z860FXF0NRYEK8Q0Q,2,3,4
842,2021-03-05 00:00:00,TLPQP7ZZGDEC8D5CBJZC76C3ZHVRVBF,14,3,4
843,2021-03-05 00:00:00,TLPWV42DYR7E5E2DXS4JXYZ2Z9XKN56,6,3,4
844,2021-03-05 00:00:00,TLPPC4S5VKJLSHJ8S2ZZVKPZDENEEJ2,7,3,4
845,2021-03-05 00:00:00,TLPCKXDME70GV858B3FYQRBQHXLJK6G,68,3,4
846,2021-03-05 00:00:00,TLPEPKTPZCMXJ3T81G4X71LMRZXZJF1,1,3,4
847,2021-03-05 00:00:00,TLPEEZWRJKE76P2CFTGSV4FJVJ1C8ZM,1,3,4
848,2021-03-05 00:00:00,TLPCL0YYE5J2PSFCYHG88HVD88HV794,21,3,4
849,2021-03-05 00:00:00,TLEHL1YTM9DGE6285VFMN89WK0M6WD1,1,3,4
850,2021-03-05 00:00:00,TLPEEN79V8Z8G0VDGNFDYBP63M4YL22,47,3,4
851,2021-03-05 00:00:00,TLPQP6ZFBZTMGVBCTQGJ3BPBGTWBVEP,11,3,4
852,2021-03-05 00:00:00,TLPBULHM9QRLDJNDPMZMVS5JHC0DTET,1,3,4
853,2021-03-05 00:00:00,TLPEZF2XDGJQBEZ8P84GCK9G5DPP1DE,2,3,4
854,2021-03-05 00:00:00,TLPEZN3M0SDL36B8LRFCY1PFT0QT8VK,1,3,4
855,2021-03-05 00:00:00,TLEVG24B6Y246SQC4DF8H2008BLG6MD,11,3,4
856,2021-03-05 00:00:00,TLPBZ2ETQBPF4ZZDGMGLEKV4WN143SG,61,3,4
857,2021-03-05 00:00:00,TLPICMVQ7B9JF3NQ7J4EVTHN90THE9Y,2,3,4
858,2021-03-05 00:00:00,TLPON1P7J9RXP9C8GR4K5C1NNT947ZF,5,3,4
859,2021-03-05 00:00:00,TLPYI6YKD9TJ5ZZDKCGDX1H25ZY8W47,70,3,4
860,2021-03-05 00:00:00,TLPBZ4BGMG5LC6PC2HZW90PDK032QBG,5,3,4
861,2021-03-05 00:00:00,TLPONKTYCB0W4X5D5M4RCQ2EQ1T3CM7,10,3,4
862,2021-03-05 00:00:00,TLPUGZREXNS37358S44DGX4J6T3EQ0Q,5,3,4
863,2021-03-05 00:00:00,TLPULGRF2R0FV05DQPG9ZEE0XFXPD52,11,3,4
864,2021-03-05 00:00:00,TLPBZZZ78ZCFQVXQDKZM0C78H5H422M,11,3,4
865,2021-03-05 00:00:00,TLEHLZBKJ7LV7KTC60ZRDB0Y0NQ4C87,1,3,4
866,2021-03-05 00:00:00,TLPCB174E7C23EFCR5GN4G56382P74N,44,3,4
867,2021-03-05 00:00:00,TLPFQX05EP7VMTF8FQF6W6JDV83E4YP,21,3,4
868,2021-03-05 00:00:00,TLPFQ1RTN6H1VYCQWL4S7DGLPNJW20F,1,3,4
869,2021-03-05 00:00:00,TLPYI6GPX1J6T3MDJXG4SGQ6T0NP9B9,1,3,4
870,2021-03-05 00:00:00,TLPFON6Q6FZWS4SCKCFTPF18YZ9XR2Z,1,3,4
871,2021-03-05 00:00:00,TLPCFBBRPJK9CSND27FPMR9XGDXW92T,64,3,4
872,2021-03-05 00:00:00,TLPONL3RY1GJNYT811F9LGHZYDJMM0H,2,3,4
873,2021-03-05 00:00:00,TLPULN8L8N8GX4M8QSFDV0SMEE7YVGV,3,3,4
874,2021-03-05 00:00:00,TLCUS6Y8WSP7V52CE8G83XZ3JP505S4,4,3,4
875,2021-03-05 00:00:00,TLPICNZB05L9VVCCPN481377TXBE3XJ,1,3,4
876,2021-03-05 00:00:00,TLPIL08HHLQSFS0DMNZ4GYQBKWC2SS1,2,3,4
877,2021-03-05 00:00:00,TLPBRK3P177SM7PQFZ4FPCMBLFVC8T5,1,3,4
878,2021-03-05 00:00:00,TLMDRFS8427573Z8BP43TEVYDXL37KD,2,3,4
879,2021-03-05 00:00:00,TLPMB60EMB06R25DQ04DWNQJLL0F9MD,2,3,4
880,2021-03-05 00:00:00,TLPZY2PJXXKMNMVDDTG92DQTDZC25D9,3,3,4
881,2021-03-05 00:00:00,TLPQPKSR4472055CDMGNGYLN7FDQB42,6,3,4
882,2021-03-05 00:00:00,TLMDR1HK3B3E8VFD4GFL0EPK4JTLVMG,1,3,4
883,2021-03-05 00:00:00,TLPLPGSZ2V1M7N0Q7KG3P7QZV448TLR,16,3,4
884,2021-03-05 00:00:00,TLPPO6SB0NL69NSC99FK8WGY84PJ0HX,31,3,4
885,2021-03-05 00:00:00,TLPLP4G375LCE4XDQK47HHYY88KQX56,61,3,4
886,2021-03-05 00:00:00,TLPLP09V0QX0FWJD7HGZJQEYQ5JWR37,4,3,4
887,2021-03-05 00:00:00,TLPMVKF3MW2W6JZDVSFLNRTYEKP455S,61,3,4
888,2021-03-05 00:00:00,TLPLP03BNW2QCEBDCHZCP4J7XCP3TE7,7,3,4
889,2021-03-05 00:00:00,TLPSE4DC8JCS6XTQB54638R99L46L7V,58,3,4
890,2021-03-05 00:00:00,TLPLKZDE4MN4W0MDP6GN93DHK1VQLBY,1,3,4
891,2021-03-05 00:00:00,TLPLKEQ9771YHGQQ6243QVQH51YSY90,13,3,4
892,2021-03-05 00:00:00,TLPAULMHC2SJ0KJDGP44GPTTDRQMZSB,2,3,4
893,2021-03-05 00:00:00,TLPBJX3C54YV23CDZRGDWT97BYYJVW2,6,3,4
894,2021-03-05 00:00:00,TLPLBG5PKLVGRB2DH0FR668PK08Q518,1,3,4
895,2021-03-05 00:00:00,TLPLBBQBTBMEEV2CFXGXTM47D1FVL5P,1,3,4
896,2021-03-05 00:00:00,TLPBKLNRJN49RQFCX2FKY8T73GPLF1V,4,3,4
897,2021-03-05 00:00:00,TLPRQZ30L61XTKBQNQ463LX168BLNDX,10,3,4
898,2021-03-05 00:00:00,TLMDRFBZV6EHGS58M1GSBFXR5GKT0PP,2,3,4
899,2021-03-05 00:00:00,TLPRQNCR3GKLXE5DF3GVM5KZE29FMYF,1,3,4
900,2021-03-05 00:00:00,TLPMBLXQ4CC4C3PQN6FS598VC0E08JJ,2,3,4
901,2021-03-05 00:00:00,TLPMOM6DQBYDSYC8GZFZH923XES48M3,22,3,4
902,2021-03-05 00:00:00,TLPPL65JTLKKP3B8QKF04SV19V09XT8,2,3,4
903,2021-03-05 00:00:00,TLPRQ4K27K58SEC86P4Q8F9CCZ04C86,62,3,4
904,2021-03-05 00:00:00,TLPZYLFLFQMBTBSDE0GJ8TRVKVJGMNP,2,3,4
905,2021-03-05 00:00:00,TLMDR6V1KJKRVDVC3CF411FCDPKDXWK,1,3,4
906,2021-03-05 00:00:00,TLPMV2LMM3YMVGND0JGB22MEFGK4H4V,7,3,4
907,2021-03-05 00:00:00,TLPMO47E3REYWPSCF5FNL1XJ11ZNSK8,1,3,4
908,2021-03-05 00:00:00,TLPZYBQT7QEB1QT85RFLSZ0MEW83C7G,5,3,4
909,2021-03-05 00:00:00,TLPZY4S228B0RNQQYXG9GLP7KG3192C,12,3,4
910,2021-03-05 00:00:00,TLPRQ1TX7MPRH40D4GG61RFYTXYQ322,25,3,4
911,2021-03-05 00:00:00,TLPMME94MZKG47P8QPZ77YMBGMHSQZN,22,3,4
912,2021-03-05 00:00:00,TLPMM1HXD66QBVQQK2FKP403FMTYW74,2,3,4
913,2021-03-05 00:00:00,TLPPO1PGBN3Z2G5QLMGV8X8BFXMPKDW,17,3,4
914,2021-03-05 00:00:00,TLMDRBRS21601ZF8HVG0TXZN40DBF8C,8,3,4
915,2021-03-05 00:00:00,TLPMDZQMYQXPE5SD00F87GEHEF9MWY4,22,3,4
916,2021-03-05 00:00:00,TLPMV785LT3TF50CMFZ4XN0ZM0JDTQG,1,3,4
917,2021-03-05 00:00:00,TLPMC0E2CN2TTPPCBSZP8TWCG3Y6Z2Z,1,3,4
918,2021-03-05 00:00:00,TLPRQMVF950QXXMCS5ZZ4NJFD3C94RC,6,3,4
919,2021-03-05 00:00:00,TLMDRFBTCHDMM2B81VG3D346Q6QTGE7,5,3,4
920,2021-03-05 00:00:00,TLPMVFWE46BVV4V8CFZ93RD8RXBGBH9,4,3,4
921,2021-03-05 00:00:00,TLMDR2TNSK9XKJCCEMZDS6P02ZCMYZ7,1,3,4
922,2021-03-05 00:00:00,TLPNCEE6PT7C9JZ8XRFV9PNPWX7ZPB2,14,3,4
923,2021-03-05 00:00:00,TLPKCEVWVRHQHRFDMHZ6W9VF381ERVE,16,3,4
924,2021-03-05 00:00:00,TLPZUMFLKVDGQZNQX0GCLCGFFBSW8BV,1,3,4
925,2021-03-05 00:00:00,TLPILGE66QQ7QWBCRVZPVECD8VM1PCF,8,3,4
926,2021-03-05 00:00:00,TLPILFXMWX8Z310DTKGJL685R3FHBLB,1,3,4
927,2021-03-05 00:00:00,TLPNC0MS3QPNRCPQJSG05YJEB2QK724,1,3,4
928,2021-03-05 00:00:00,TLPBR6RRY5W51TB8Z8ZN9V652BQPH86,1,3,4
929,2021-03-05 00:00:00,TLPILF1HJE71JQBQYXZV8RN92GQ0B50,4,3,4
930,2021-03-05 00:00:00,TLPZL09N5VTQ4NN893G9QMFSVEQHHJE,2,3,4
931,2021-03-05 00:00:00,TLPBR6TSCS3GH42DKDZ6R8WN1GK9WVG,2,3,4
932,2021-03-05 00:00:00,TLPILE5D0VPBE9NCDDZ33QH4VHTGGJ3,1,3,4
933,2021-03-05 00:00:00,TLPILB2FLF6ST4QDLEZ819ZDYP3N4GD,3,3,4
934,2021-03-05 00:00:00,TLPBRBN62BTCMWMQE6GWK4HZ917XG8B,3,3,4
935,2021-03-05 00:00:00,TLPIL7YJ2Z8F80B8FSZT7T7T15JNK6Q,2,3,4
936,2021-03-05 00:00:00,TLPQP07CLEQQHEMD544S7BWBJXRSYXH,7,3,4
937,2021-03-05 00:00:00,TLPIL4GQXG8TT2F8BL4D4Y6N7WYED7J,1,3,4
938,2021-03-05 00:00:00,TLPBRGT57CF6VY2QDVZ20SVB2X63836,2,3,4
939,2021-03-05 00:00:00,TLPNC2NVCSQPNJZQZZGFR74YVQ3WKCH,1,3,4
940,2021-03-05 00:00:00,TLPIL1HYKMJPKZPD37F017Z2MM8PYT9,1,3,4
941,2021-03-05 00:00:00,TLPCL10KWXKF7WS852GPX1EH1BEP7CQ,42,3,4
942,2021-03-05 00:00:00,TLPICZYJ7N95J5BDYBGRLSS8JQWQ65G,1,3,4
943,2021-03-05 00:00:00,TLPICX9CBD9P27P8X1Z83RW3SX8FD89,1,3,4
944,2021-03-05 00:00:00,TLPRJKPL4RK2QW2DEJGG06X3YCKZLDH,10,3,4
945,2021-03-05 00:00:00,TLPBR6E5G7QMXKXC2GZLV8B6CJCZTN2,9,3,4
946,2021-03-05 00:00:00,TLPILGL45XMCT1CCZ3F7K73HQJ8EBM4,2,3,4
947,2021-03-05 00:00:00,TLPIRNZP8B77RYT8EJFWREWXRT1LV89,15,3,4
948,2021-03-05 00:00:00,TLPBM615YXYVX45QQQ49N3452BJBDSN,102,3,4
949,2021-03-05 00:00:00,TLPZYXRCX7B1BZF83VFF8QXNSDZQ7L1,9,3,4
950,2021-03-05 00:00:00,TLPKC1S355P2R8J8WZFWSJ6QPGRW2WJ,7,3,4
951,2021-03-05 00:00:00,TLPJRFK52DGYM12CHLFE9YSMYHXBCRQ,72,3,4
952,2021-03-05 00:00:00,TLPMVLCLQ6PR5TTD924TRXZ0RG3XSMN,69,3,4
953,2021-03-05 00:00:00,TLPJJZTPWHKMFNV8DBFE5MRLCMZ5DN1,3,3,4
954,2021-03-05 00:00:00,TLPBMKT7QVPXLB08GV4N16JSZR5E887,10,3,4
955,2021-03-05 00:00:00,TLPTKBK2RG7FKNPQCXZMKSFZ0KK4L39,1,3,4
956,2021-03-05 00:00:00,TLPBMZ6FX7T5H6S899G0MZF645B1P3M,5,3,4
957,2021-03-05 00:00:00,TLPPOXTJEHXKN5BC9M4H914DPNXYDCQ,4,3,4
958,2021-03-05 00:00:00,TLPJJFV5074T6Z5QXKGBPT3YSZQPQRH,11,3,4
959,2021-03-05 00:00:00,TLPBOKQJ8NH8SWTQGQGC4E1ZH1PDBSM,6,3,4
960,2021-03-05 00:00:00,TLPJJ4CBFNC66EZCNJZG3LB6DDPGKDC,3,3,4
961,2021-03-05 00:00:00,TLPZUBR75JQD0PM88WF9RX6RNHE3LYQ,3,3,4
962,2021-03-05 00:00:00,TLPQH1XE016HBDBQQ14ZLY88WQQMSVX,7,3,4
963,2021-03-05 00:00:00,TLPBR47T4GYN8EV8V8F99TD7R0QJGG9,3,3,4
964,2021-03-05 00:00:00,TLLDNL5JLYMRL3MDGPG0174TQ3ZK3X0,1,3,4
965,2021-03-05 00:00:00,TLPIW6FP0NFV77C8NRGTFMGF7YKLZK5,1,3,4
966,2021-03-05 00:00:00,TLPTV19HTS3RFCPCNNGKG4J799SWRFT,3,3,4
967,2021-03-05 00:00:00,TLPBR6DE2KY1TPSC7TGQQ85LFWEH9QE,2,3,4
968,2021-03-05 00:00:00,TLPJJ6RRVREHWY087S44MJYGJGP421T,1,3,4
969,2021-03-05 00:00:00,TLPEEBC4SFJ7CN0D7GG7DL0973SL98B,22,3,4
970,2021-03-05 00:00:00,TLPBRM9Z3FTJQBC8Z5ZY9FYEF8WE81X,3,3,4
971,2021-03-05 00:00:00,TLPCMNXVNQFXR9PDE3ZC888740RRH48,1,3,4
972,2021-03-05 00:00:00,TLPCXME5RMLP27P8W9GKMT9DNV1PRDH,1,3,4
973,2021-03-05 00:00:00,TLPDMZPEPRXC8X5D1F4YXRB61S5VR82,3,3,4
974,2021-03-05 00:00:00,TLPQPELQMN65G6BCGJGJNC5X1LPCHLC,4,3,4
975,2021-03-05 00:00:00,TLRBN17SPN469KXDPQ4ZX7VVSRHDFVD,9,3,4
976,2021-03-05 00:00:00,TLPED6B8W9RG6TF8MF4PH4HFW5NF4R6,21,3,4
977,2021-03-05 00:00:00,TLPCV2MH03RY4J5D58G4JMD84JXPN6E,154,3,4
978,2021-03-05 00:00:00,TLPDD2PLZP4MZXJQT0G40NBN7LRE9FT,24,3,4
979,2021-03-05 00:00:00,TLPED2K1SLT3PS287NZQPX82V5MZ64Y,1,3,4
980,2021-03-05 00:00:00,TLPDMEQY81ST04QQSF4MTRDFX2321SJ,9,3,4
981,2021-03-05 00:00:00,TLCUS4SBYTDXZWVD5V4KNBE41GT9EDS,1,3,4
982,2021-03-05 00:00:00,TLPWW0PTV6H4M32DF24P6K8CKQL8QDN,5,3,4
983,2021-03-05 00:00:00,TLPDDGPXSFSTSTXDY440088P4KJJ8BT,13,3,4
984,2021-03-05 00:00:00,TLPQPBVZNL46V6FCNQG4WR5GDQGZXG6,11,3,4
985,2021-03-05 00:00:00,TLPXWL32G8K36RZ86E49LKTQ4G7W4D2,1,3,4
986,2021-03-05 00:00:00,TLPPCF62D97L8XZQEKZE77MM5V4L28S,3,3,4
987,2021-03-05 00:00:00,TLPDMENQTFGDSTNC3Y47QJ2ET2JGM36,83,3,4
988,2021-03-05 00:00:00,TLPWVLV5NDBCFESQ2MFS7SG03S445XH,7,3,4
989,2021-03-05 00:00:00,TLPWVFXFGBGBXMTDRTFM0N5PSFEQL61,3,3,4
990,2021-03-05 00:00:00,TLPDMBWZP3ZPTLPD89FPBFVKB39S9XP,23,3,4
991,2021-03-05 00:00:00,TLPQPLZ64ELP5DFDEZ4YQWMPPBQLYDT,3,3,4
992,2021-03-05 00:00:00,TLCUSZDET9T27XF8PCFY9REKD38T54N,1,3,4
993,2021-03-05 00:00:00,TLPYCKEZKHV92CQ865ZBD8J76T1ZKV6,58,3,4
994,2021-03-05 00:00:00,TLPXX79PBRE5W90CM942LGGZVZDHFMX,2,3,4
995,2021-03-05 00:00:00,TLPPEL3T8E68NQTC9FF83YDVCJMHTW6,68,3,4
996,2021-03-05 00:00:00,TLPPCZ13B3QQ07PDMH4NN6E0SEFLZ99,2,3,4
997,2021-03-05 00:00:00,TLPCVG83KZ3BJKSQ2DGM7EQZNJF9K5M,34,3,4
998,2021-03-05 00:00:00,TLPWV717GQ06V4FD0941V24VM3B5DR6,8,3,4
999,2021-03-05 00:00:00,TLPDXETF663F6RXQEGGTSSHLJ6C9YEM,15,3,4
1000,2021-03-05 00:00:00,TLANJZ2KTWN0HL0DPY448NCH3HJZV3P,5,3,4
1001,2021-03-05 00:00:00,TLPXDXYNRRPHRPN8L8GT7ZNCSZL4JSJ,12,3,4
1002,2021-03-06 00:00:00,TLPZJGZ7VWZ6ZWFD5FZCS5EVDDYD32Y,39,3,5
1003,2021-03-06 00:00:00,TLPYI6YKD9TJ5ZZDKCGDX1H25ZY8W47,118,3,5
1004,2021-03-06 00:00:00,TLPDMENQTFGDSTNC3Y47QJ2ET2JGM36,163,3,5
1005,2021-03-06 00:00:00,TLCUSXWGMCSRY35DPHZML75FV3GZPJ9,1,3,5
1006,2021-03-06 00:00:00,TLPNNZDX0Y38S6Z8KD4TZC0E7KR4KY2,231,3,5
1007,2021-03-06 00:00:00,TLPZJ65PD2CGKXQ8G6FT2ZFX8ZZS1CW,29,3,5
1008,2021-03-06 00:00:00,TLPON1P7J9RXP9C8GR4K5C1NNT947ZF,21,3,5
1009,2021-03-06 00:00:00,TLPFYLH5X83ZJTB8MJ4RYZFEFBFFL8C,4,3,5
1010,2021-03-06 00:00:00,TLPICEWX1RNY0LQ896FH0ZECC2CTCYZ,1,3,5
1011,2021-03-06 00:00:00,TLKOTE2MFS2WP8B8XTGV8V9DDFMQPFB,3,3,5
1012,2021-03-06 00:00:00,TLPIC7MT03BH0LQCGN4T01G74N1EXY8,7,3,5
1013,2021-03-06 00:00:00,TLCUSBQV482Z79TDSSGXBJELX2JSHZQ,58,3,5
1014,2021-03-06 00:00:00,TLPQPBVZNL46V6FCNQG4WR5GDQGZXG6,10,3,5
1015,2021-03-06 00:00:00,TLPCVG83KZ3BJKSQ2DGM7EQZNJF9K5M,37,3,5
1016,2021-03-06 00:00:00,TLPBRL348L3WXVT8RPZF734EDE4QYD4,1,3,5
1017,2021-03-06 00:00:00,TLPUGLQM2MNH5VJQCM4ZLCYRG2FCSMZ,17,3,5
1018,2021-03-06 00:00:00,TLPIC7214ZW8WRBDYFZTZ0BB79G0N75,1,3,5
1019,2021-03-06 00:00:00,TLPBRKLLHP0ZVZF8QVFYEVHJV3LS3KT,4,3,5
1020,2021-03-06 00:00:00,TLPICE1HH73B5K0CJD4ZT6M3ZRC77C9,1,3,5
1021,2021-03-06 00:00:00,TLPICFLP930Y5PQDKEZC7HL7420BRF6,2,3,5
1022,2021-03-06 00:00:00,TLPBRK6PQDWXSGXCVMFTJE14EWBMYW5,1,3,5
1023,2021-03-06 00:00:00,TLPCX484M49FW5CDVHZBLMQM59MQH33,1,3,5
1024,2021-03-06 00:00:00,TLPQP07CLEQQHEMD544S7BWBJXRSYXH,9,3,5
1025,2021-03-06 00:00:00,TLPIL7T29X1H992DDRF2096HDPXY330,1,3,5
1026,2021-03-06 00:00:00,TLPONKTYCB0W4X5D5M4RCQ2EQ1T3CM7,16,3,5
1027,2021-03-06 00:00:00,TLPIL4GQXG8TT2F8BL4D4Y6N7WYED7J,1,3,5
1028,2021-03-06 00:00:00,TLPBRGT57CF6VY2QDVZ20SVB2X63836,3,3,5
1029,2021-03-06 00:00:00,TLPNC2NVCSQPNJZQZZGFR74YVQ3WKCH,7,3,5
1030,2021-03-06 00:00:00,TLPIL1HYKMJPKZPD37F017Z2MM8PYT9,2,3,5
1031,2021-03-06 00:00:00,TLPQPLZ64ELP5DFDEZ4YQWMPPBQLYDT,6,3,5
1032,2021-03-06 00:00:00,TLPDXETF663F6RXQEGGTSSHLJ6C9YEM,27,3,5
1033,2021-03-06 00:00:00,TLPICX9CBD9P27P8X1Z83RW3SX8FD89,2,3,5
1034,2021-03-06 00:00:00,TLPBRK3P177SM7PQFZ4FPCMBLFVC8T5,2,3,5
1035,2021-03-06 00:00:00,TLPBZ4BGMG5LC6PC2HZW90PDK032QBG,8,3,5
1036,2021-03-06 00:00:00,TLPNCEE6PT7C9JZ8XRFV9PNPWX7ZPB2,21,3,5
1037,2021-03-06 00:00:00,TLPICNZB05L9VVCCPN481377TXBE3XJ,2,3,5
1038,2021-03-06 00:00:00,TLPICMVQ7B9JF3NQ7J4EVTHN90THE9Y,1,3,5
1039,2021-03-06 00:00:00,TLPICKR2QH5T3X0C7SF70J0N0910XX1,2,3,5
1040,2021-03-06 00:00:00,TLPBZ2ETQBPF4ZZDGMGLEKV4WN143SG,122,3,5
1041,2021-03-06 00:00:00,TLPIC23HKXXZS8PDD04ZN6XY8DX83SZ,1,3,5
1042,2021-03-06 00:00:00,TLPBRLG395S287PCZTF3X9DCVWLV7CJ,20,3,5
1043,2021-03-06 00:00:00,TLPRJF3VGL26XXMC13Z4E9D7KTKX0EQ,30,3,5
1044,2021-03-06 00:00:00,TLPYIM8TG0JC1EZQ24ZFB11KHJGH0JP,20,3,5
1045,2021-03-06 00:00:00,TLPQP2KFMBKSMHQD5DGXC1K93569953,21,3,5
1046,2021-03-06 00:00:00,TLPBUKMC5N7GH2XCSYG0Q12488CZ28C,3,3,5
